NC_036499|Adenocalymma_hatschbachii|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_lamiids_Lamiales_Bignoniaceae_Bignonieae_Adenocalymma
NC_037457|Adenocalymma_marginatum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_lamiids_Lamiales_Bignoniaceae_Bignonieae_Adenocalymma
NC_037458|Adenocalymma_nodosum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_lamiids_Lamiales_Bignoniaceae_Bignonieae_Adenocalymma
NC_036500|Adenocalymma_pedunculatum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_lamiids_Lamiales_Bignoniaceae_Bignonieae_Adenocalymma
NC_036501|Adenocalymma_peregrinum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_lamiids_Lamiales_Bignoniaceae_Bignonieae_Adenocalymma
NC_036502|Adenocalymma_subspicatum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_lamiids_Lamiales_Bignoniaceae_Bignonieae_Adenocalymma
NC_037459|Adenocalymma_trifoliatum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_lamiids_Lamiales_Bignoniaceae_Bignonieae_Adenocalymma
NC_036761|Adenolobus_garipensis|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_rosids_fabids_Fabales_Fabaceae_Cercidoideae_Cercideae_Adenolobus
NC_036221|Adenophora_divaricata|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_campanulids_Asterales_Campanulaceae_Adenophora
NC_036222|Adenophora_erecta|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_campanulids_Asterales_Campanulaceae_Adenophora
